CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,France,Germany,Spain,Exited
0.16870451888206542,0,0.2965363459029197,1.3714796638304674,-1.2288822089205351,0.7963302125110535,0,1,-0.7287738291295099,1.0,0.0,0.0,0
-0.5992072987545485,1,-0.9447508335659317,-0.00576722133161624,0.40474894396539085,2.5107117249137523,1,0,0.5991490884928063,0.0,1.0,0.0,0
0.6460551082237443,0,0.5829872334726547,-0.3500789426221372,0.8757280163961708,-0.9180512998916455,1,0,-0.45318337750879784,0.0,1.0,0.0,1
2.067729689523962,0,0.3920199750928313,-0.00576722133161624,0.8478934122802614,0.7963302125110535,0,1,-1.4042686632893966,0.0,1.0,0.0,0
0.5526604277003724,0,-0.7537835751861085,-1.727325827784221,-1.2288822089205351,0.7963302125110535,1,0,1.4405179861986823,1.0,0.0,0.0,0
-0.4435494978822619,0,1.0604053794222128,0.3385444999589047,-1.2288822089205351,-0.9180512998916455,1,0,-0.11339850831696692,1.0,0.0,0.0,1
-2.290688734900063,1,2.0152416713213293,0.6828562212494256,-0.0413759735493233,-0.9180512998916455,1,0,1.074038690726666,1.0,0.0,0.0,1
-0.38128637753334726,1,-1.3266853503255784,1.7157913851209883,-0.020893957886269996,-0.9180512998916455,1,0,-0.7143996400847551,0.0,0.0,1.0,0
0.5941691745996488,1,-1.5176526087054016,-0.3500789426221372,-0.08159188112844123,-0.9180512998916455,1,0,0.06251952894229887,0.0,1.0,0.0,0
1.0403882037668704,0,-0.4673326876163735,1.3714796638304674,0.5139546134912303,0.7963302125110535,1,1,-1.2678727855026937,0.0,1.0,0.0,0
-0.018084842164678507,0,0.010085458333184744,-0.6943906639126581,0.5875649791470807,-0.9180512998916455,1,1,-0.6906018659503418,1.0,0.0,0.0,0
1.0403882037668704,1,0.8694381210423896,1.3714796638304674,-1.2288822089205351,-0.9180512998916455,1,0,0.6497498395484365,1.0,0.0,0.0,1
2.067729689523962,0,-0.08539817085672691,0.6828562212494256,0.624224809465125,-0.9180512998916455,0,1,1.0766473797319127,0.0,0.0,1.0,0
1.5281159798333683,1,1.824274412941506,1.3714796638304674,-1.2288822089205351,0.7963302125110535,0,0,0.3295365640939039,0.0,0.0,1.0,1
1.5696247267326449,0,-0.5628163168062852,1.0271679425399465,-1.2288822089205351,0.7963302125110535,1,0,0.7573931709010135,1.0,0.0,0.0,0
-0.49543543150635744,1,0.8694381210423896,-0.00576722133161624,-1.2288822089205351,-0.9180512998916455,1,0,0.00661212782899237,1.0,0.0,0.0,1
0.81209009582085,0,-0.2763654292365502,1.0271679425399465,1.2268402543802495,0.7963302125110535,1,0,1.3379072362453077,0.0,1.0,0.0,0
-1.0454263279217701,1,0.6784708626625663,0.6828562212494256,-1.2288822089205351,0.7963302125110535,1,0,0.5295960902373423,1.0,0.0,0.0,0
-1.8548468924576604,1,-0.18088180004663856,-1.3830141064937,-1.2288822089205351,0.7963302125110535,1,1,-0.8986255355249106,1.0,0.0,0.0,0
1.97433500900059,1,1.2513726378020362,-0.6943906639126581,0.5761073467162751,-0.9180512998916455,1,0,-0.2532534174104936,0.0,1.0,0.0,1
0.5007744940762768,0,-0.18088180004663856,1.7157913851209883,-1.2288822089205351,0.7963302125110535,0,0,-0.292389483963039,1.0,0.0,0.0,0
-0.6822247925531013,0,1.5378235253717711,1.7157913851209883,0.4802636684164426,2.5107117249137523,1,1,0.3970884095718414,1.0,0.0,0.0,1
-0.5369441784056338,0,-1.0402344627558433,0.6828562212494256,0.6937254734382894,-0.9180512998916455,0,0,-1.1967920889456218,1.0,0.0,0.0,0
2.067729689523962,1,-0.08539817085672691,-1.3830141064937,0.4875913622405344,0.7963302125110535,1,0,-1.2290517763306756,1.0,0.0,0.0,0
0.9469935232434984,1,2.0152416713213293,-0.3500789426221372,-1.2288822089205351,-0.9180512998916455,1,1,-1.509917441743422,1.0,0.0,0.0,1
-0.5161898049559956,1,-0.18088180004663856,-0.00576722133161624,-1.2288822089205351,-0.9180512998916455,0,0,-1.3788414137723453,1.0,0.0,0.0,0
-1.6991890915853738,0,-0.18088180004663856,-1.038702385203179,-1.2288822089205351,0.7963302125110535,1,1,0.4624200904989091,1.0,0.0,0.0,0
-0.5888301120297293,0,-1.0402344627558433,-1.727325827784221,1.0610174534034569,0.7963302125110535,1,0,0.5034478907828224,0.0,1.0,0.0,0
-1.3982506765656197,0,1.0604053794222128,-0.00576722133161624,-1.2288822089205351,-0.9180512998916455,0,1,0.7997669991337059,0.0,0.0,1.0,1
2.067729689523962,1,-1.5176526087054016,1.3714796638304674,1.068729006342041,-0.9180512998916455,0,1,-0.6446507296323589,0.0,0.0,1.0,0
0.7602041621967545,0,-0.9447508335659317,-0.3500789426221372,-1.2288822089205351,-0.9180512998916455,1,0,-1.58249717923287,1.0,0.0,0.0,0
-0.22562857666106065,0,-0.4673326876163735,1.0271679425399465,-1.2288822089205351,0.7963302125110535,1,1,1.3980823275208591,0.0,0.0,1.0,0
0.5734148011500105,1,0.6784708626625663,0.6828562212494256,0.5585229052308571,-0.9180512998916455,1,1,0.8522936990827564,0.0,1.0,0.0,1
0.9262391497938602,1,2.0152416713213293,-0.00576722133161624,0.5061622734670441,0.7963302125110535,0,0,-1.2872799033087028,1.0,0.0,0.0,1
0.18945889233170363,0,-0.9447508335659317,0.6828562212494256,-1.2288822089205351,0.7963302125110535,1,1,0.6608167945027845,1.0,0.0,0.0,0
-0.6303388589290058,1,1.4423398961818594,-0.3500789426221372,-1.2288822089205351,0.7963302125110535,1,1,-0.1090266095393326,1.0,0.0,0.0,1
-0.39166356425816634,0,-0.9447508335659317,-1.727325827784221,-1.2288822089205351,0.7963302125110535,0,1,0.5870318843763592,0.0,0.0,1.0,0
-0.7237335394523777,0,0.20105271671300803,-1.038702385203179,0.8255463873965051,0.7963302125110535,1,1,-0.970737028969209,0.0,1.0,0.0,0
-1.3048559960422477,1,-0.8492672043760201,-1.727325827784221,1.308590521199935,0.7963302125110535,1,1,0.010243277032233954,0.0,1.0,0.0,0
-0.4746810580567192,0,0.010085458333184744,1.7157913851209883,0.462631204389086,0.7963302125110535,1,0,0.658658634078071,0.0,0.0,1.0,0
-0.13223389613768868,0,1.7287907837515943,0.3385444999589047,-1.2288822089205351,-0.9180512998916455,1,0,-1.1536139438831492,1.0,0.0,0.0,1
-0.21525138993624154,0,-0.8492672043760201,-0.6943906639126581,-1.2288822089205351,0.7963302125110535,0,1,-1.556376595061428,0.0,0.0,1.0,0
-0.3501548173588899,0,-1.3266853503255784,-1.3830141064937,0.41875482271859354,0.7963302125110535,1,1,0.26554969534843587,1.0,0.0,0.0,0
-0.6718476058282822,0,0.2965363459029197,0.3385444999589047,0.8061250435293114,0.7963302125110535,1,0,-1.0145680410070954,0.0,1.0,0.0,0
0.15832733215724631,0,-0.8492672043760201,0.6828562212494256,0.534706294197477,-0.9180512998916455,0,1,1.1033550057700479,1.0,0.0,0.0,0
-0.08034796251359315,0,1.9197580421314178,-0.6943906639126581,1.5068185801337295,-0.9180512998916455,1,1,-1.1797475541315148,0.0,1.0,0.0,0
-0.6926019792779204,1,1.0604053794222128,-1.3830141064937,-1.2288822089205351,-0.9180512998916455,0,1,0.9113018275469729,0.0,0.0,1.0,1
-0.028462028889497615,1,-1.135718091945755,0.6828562212494256,-1.2288822089205351,0.7963302125110535,1,1,1.0935397699675509,0.0,0.0,1.0,0
-1.242592875693333,0,-1.135718091945755,1.0271679425399465,0.9004316792660947,-0.9180512998916455,0,0,-1.6130620871696417,0.0,0.0,1.0,0
-1.6473031579612782,1,1.2513726378020362,1.0271679425399465,0.7851131737998526,-0.9180512998916455,1,0,-1.5645738184289795,0.0,1.0,0.0,1
0.2517220126806183,1,-0.6582999459961968,-1.038702385203179,1.2712341231080198,-0.9180512998916455,1,0,-0.04236487931784578,1.0,0.0,0.0,0
0.9158619630690411,1,-1.8041034962751366,-0.3500789426221372,0.9201021300314379,-0.9180512998916455,0,1,0.8709741354774504,1.0,0.0,0.0,0
0.8951075896194028,1,0.10556908752309639,-1.038702385203179,1.380810481686682,0.7963302125110535,1,0,0.8559595844911281,0.0,1.0,0.0,0
0.12719577198278897,0,-0.18088180004663856,0.6828562212494256,1.0778995451367102,0.7963302125110535,0,1,1.3267346832273648,0.0,1.0,0.0,0
-1.4086278632904388,0,0.5829872334726547,0.6828562212494256,0.7138865893060479,2.5107117249137523,1,1,-1.0561505784869314,0.0,1.0,0.0,1
-0.4746810580567192,1,2.2062089297011527,-0.3500789426221372,0.5549533366870985,0.7963302125110535,0,1,0.4439824601780723,1.0,0.0,0.0,0
0.6979410418478399,1,0.010085458333184744,-0.6943906639126581,-1.2288822089205351,0.7963302125110535,1,1,0.7860319562633388,1.0,0.0,0.0,0
-2.0623906269540426,0,-0.8492672043760201,0.6828562212494256,0.5849865380491502,-0.9180512998916455,1,1,-0.018767185724980096,1.0,0.0,0.0,0
-2.0520134402292234,1,0.10556908752309639,-1.3830141064937,0.5623182921490827,-0.9180512998916455,1,1,0.35215469670210986,0.0,1.0,0.0,1
0.7809585356463927,1,-1.2312017211356667,-1.3830141064937,0.0685320457286805,-0.9180512998916455,1,1,-1.404593967850437,0.0,0.0,1.0,0
1.3309494320618054,1,-0.4673326876163735,-0.00576722133161624,-1.2288822089205351,0.7963302125110535,0,1,0.20110066139371627,0.0,0.0,1.0,0
-0.5576985518552721,1,-1.42216897951549,-1.3830141064937,0.42893094390482533,-0.9180512998916455,1,0,-0.689128529809762,1.0,0.0,0.0,0
-0.12185670941286958,0,-0.08539817085672691,-0.6943906639126581,-1.2288822089205351,-0.9180512998916455,1,0,-0.9940646485671907,1.0,0.0,0.0,0
0.13757295870760808,0,-1.2312017211356667,0.6828562212494256,0.6381208306307491,0.7963302125110535,1,1,-0.08601995247675012,0.0,1.0,0.0,0
-0.5058126182311765,1,0.3920199750928313,-1.038702385203179,0.5963195367256271,4.225093237316452,1,0,0.2608420711482224,0.0,1.0,0.0,1
-1.8548468924576604,0,-0.7537835751861085,-0.3500789426221372,-0.2866940698112964,0.7963302125110535,0,1,-0.46504648628472073,1.0,0.0,0.0,0
1.4762300462092728,0,1.4423398961818594,-1.038702385203179,0.8424493584958187,-0.9180512998916455,0,0,-1.4148837002150068,0.0,1.0,0.0,1
0.8535988427201264,0,0.5829872334726547,-1.038702385203179,0.6011036419320585,0.7963302125110535,1,0,-1.682607617141003,0.0,1.0,0.0,0
0.1479501454324272,1,0.487503604282743,0.6828562212494256,-1.2288822089205351,0.7963302125110535,1,1,-0.5826879395598032,1.0,0.0,0.0,0
-0.2671373235603371,1,0.010085458333184744,-0.00576722133161624,-1.2288822089205351,0.7963302125110535,1,0,-1.1720461900921912,1.0,0.0,0.0,0
-1.7614522119342884,0,0.010085458333184744,-1.3830141064937,0.5576381019414279,-0.9180512998916455,1,1,0.41504998020137446,0.0,0.0,1.0,0
-1.1595753818947803,0,-0.18088180004663856,-1.038702385203179,0.8206619006224762,-0.9180512998916455,1,0,-0.02521283594886228,1.0,0.0,0.0,0
-0.3190232571844326,0,-0.7537835751861085,-1.038702385203179,1.4506448942957937,0.7963302125110535,1,1,0.6091637101127483,0.0,0.0,1.0,0
-1.3982506765656197,1,0.7739544918524779,1.3714796638304674,0.8317303737920209,-0.9180512998916455,0,0,0.860003747173363,0.0,1.0,0.0,1
-0.2982688837347944,1,-0.7537835751861085,-1.3830141064937,0.21161641401334147,-0.9180512998916455,1,1,0.9067465216062534,1.0,0.0,0.0,0
0.12719577198278897,0,0.2965363459029197,-0.00576722133161624,0.22060819331243361,-0.9180512998916455,1,1,-0.363482511872932,0.0,1.0,0.0,0
-0.5992072987545485,0,0.5829872334726547,-0.3500789426221372,1.0007962221494917,-0.9180512998916455,0,0,-1.5504351408550046,1.0,0.0,0.0,0
1.0818969506661469,1,3.733946996739739,-0.00576722133161624,0.7178289348392357,-0.9180512998916455,1,1,-0.41824830760464804,1.0,0.0,0.0,0
-1.1180666349955037,0,-0.8492672043760201,0.3385444999589047,-0.048699330889695046,-0.9180512998916455,1,1,1.3303055651147064,0.0,1.0,0.0,0
-0.4227951244326237,0,-0.18088180004663856,-1.727325827784221,-1.2288822089205351,-0.9180512998916455,1,0,0.2503915101539019,1.0,0.0,0.0,0
1.0818969506661469,1,-0.08539817085672691,-1.3830141064937,-1.2288822089205351,0.7963302125110535,1,0,-1.3783861958041195,1.0,0.0,0.0,0
-1.5954172243371827,0,-0.3718490584264619,0.6828562212494256,0.5386945743359971,0.7963302125110535,1,1,-0.12523851751647874,0.0,1.0,0.0,0
0.6045463613244679,0,-0.2763654292365502,-1.727325827784221,-1.2288822089205351,0.7963302125110535,1,0,-0.9254788799435653,1.0,0.0,0.0,0
0.8951075896194028,0,1.0604053794222128,-0.3500789426221372,0.8197505965992015,0.7963302125110535,1,0,-1.6651283587196968,0.0,1.0,0.0,0
1.3517038055114436,1,0.8694381210423896,1.3714796638304674,0.10087932329223818,-0.9180512998916455,1,0,0.42765105965527966,0.0,1.0,0.0,1
0.044178278184236135,1,-0.8492672043760201,-1.3830141064937,0.10697931039198862,0.7963302125110535,1,1,1.461729128818107,0.0,1.0,0.0,0
1.0507653904916894,0,-0.6582999459961968,1.3714796638304674,0.6275743416127104,0.7963302125110535,0,1,0.02743405126993734,0.0,1.0,0.0,0
-0.5473213651304529,0,0.010085458333184744,-1.3830141064937,-1.2288822089205351,0.7963302125110535,1,0,1.0252812163962484,0.0,0.0,1.0,0
0.32436231975435204,1,0.2965363459029197,-1.727325827784221,-1.2288822089205351,-0.9180512998916455,0,1,-0.14096029763924336,1.0,0.0,0.0,1
-0.09072514923841225,1,0.010085458333184744,-0.3500789426221372,-1.2288822089205351,-0.9180512998916455,1,1,-0.4042713270655522,1.0,0.0,0.0,0
-0.20487420321142244,0,-0.18088180004663856,1.3714796638304674,0.8834590032062414,0.7963302125110535,1,1,-0.8396733323509532,0.0,1.0,0.0,0
0.0026695312849597057,1,-1.3266853503255784,1.0271679425399465,-1.2288822089205351,0.7963302125110535,1,1,0.46309102030099064,1.0,0.0,0.0,0
1.7460369010545695,0,-0.08539817085672691,1.3714796638304674,0.7359345574236185,0.7963302125110535,1,1,1.413929331663117,1.0,0.0,0.0,0
0.21021326578134183,0,1.824274412941506,-1.3830141064937,1.6414521053107667,-0.9180512998916455,1,1,-1.3604379986135615,0.0,0.0,1.0,0
0.2932307595798947,0,0.2965363459029197,-1.3830141064937,-1.2288822089205351,0.7963302125110535,0,0,-0.49107866681410733,1.0,0.0,0.0,0
-0.7756194730764733,0,-0.8492672043760201,0.6828562212494256,0.8939777066063693,0.7963302125110535,0,0,-0.10995510830245177,0.0,1.0,0.0,0
-0.03883921561431672,0,0.7739544918524779,1.7157913851209883,0.37457552962971935,-0.9180512998916455,0,1,-0.190959591303051,0.0,0.0,1.0,0
-0.7756194730764733,0,1.2513726378020362,-1.038702385203179,0.38604729578524244,0.7963302125110535,1,1,-1.44943302456119,0.0,0.0,1.0,0
-0.1841198297617842,0,-0.18088180004663856,0.6828562212494256,1.044500911186766,-0.9180512998916455,1,1,0.42955165111895577,1.0,0.0,0.0,0
0.8432216559953073,1,-0.9447508335659317,-1.3830141064937,1.2498811166592385,-0.9180512998916455,1,1,0.667450367596419,0.0,1.0,0.0,0
0.033801091459417024,0,0.7739544918524779,1.7157913851209883,-1.2288822089205351,0.7963302125110535,1,0,1.2224380115580165,1.0,0.0,0.0,0
-0.1529882695873269,1,-1.8041034962751366,1.7157913851209883,0.7669741442297733,-0.9180512998916455,0,0,0.008144168156241244,1.0,0.0,0.0,0
-0.5992072987545485,0,-0.6582999459961968,0.3385444999589047,0.36376836975694404,-0.9180512998916455,1,0,0.49127788763457764,1.0,0.0,0.0,0
1.019633830317232,0,0.6784708626625663,1.7157913851209883,0.026069839582498085,0.7963302125110535,1,1,-0.46245898636460336,0.0,1.0,0.0,0
-0.8067510332509306,0,-1.2312017211356667,1.0271679425399465,0.1567195817152428,0.7963302125110535,1,1,-0.1723019071227171,1.0,0.0,0.0,0
-1.7822065853839266,1,-0.5628163168062852,-1.038702385203179,2.1144749464578263,-0.9180512998916455,0,0,-0.8566483947548005,1.0,0.0,0.0,1
0.8535988427201264,0,2.397176188080976,-0.6943906639126581,-1.2288822089205351,0.7963302125110535,1,1,-0.43116774437856775,1.0,0.0,0.0,0
-1.0039175810224936,0,-0.7537835751861085,-1.3830141064937,-1.2288822089205351,0.7963302125110535,0,1,1.6076376900606257,1.0,0.0,0.0,0
-1.7614522119342884,1,-0.4673326876163735,-0.00576722133161624,-1.2288822089205351,0.7963302125110535,1,1,0.4369044373398024,1.0,0.0,0.0,0
-2.0623906269540426,1,-0.6582999459961968,-0.00576722133161624,-1.2288822089205351,0.7963302125110535,0,1,-0.43105033600522913,1.0,0.0,0.0,0
0.3347395064791711,0,3.1610452216002694,-0.6943906639126581,1.0356819487944493,-0.9180512998916455,0,1,-0.820147590404426,1.0,0.0,0.0,0
-2.3321974817993394,0,-0.4673326876163735,1.3714796638304674,-1.2288822089205351,0.7963302125110535,1,0,0.13510673471584944,1.0,0.0,0.0,0
0.5837919878748297,0,-0.5628163168062852,1.0271679425399465,0.9663184461952493,-0.9180512998916455,1,0,-0.7955854460761318,1.0,0.0,0.0,0
-1.3463647429415242,1,0.010085458333184744,-0.6943906639126581,1.1225950403987965,-0.9180512998916455,0,0,-0.47074895539985134,0.0,0.0,1.0,0
-1.3774963031159815,0,0.10556908752309639,-0.3500789426221372,-1.2288822089205351,0.7963302125110535,0,1,1.6381365992076509,1.0,0.0,0.0,0
-0.4435494978822619,0,-1.2312017211356667,-1.3830141064937,0.4840124782873027,-0.9180512998916455,0,1,-1.6158291732702799,0.0,1.0,0.0,0
1.486607232934092,1,1.4423398961818594,-1.3830141064937,-0.009834960736706774,-0.9180512998916455,1,1,1.5988513406540734,0.0,1.0,0.0,0
-2.218048427826329,0,-0.3718490584264619,0.3385444999589047,0.8077126784024296,0.7963302125110535,1,1,1.0600709152819294,0.0,1.0,0.0,0
0.511151680801096,1,0.010085458333184744,-0.00576722133161624,1.0927560171411048,0.7963302125110535,1,1,1.5556007706039052,0.0,1.0,0.0,0
0.11681858525796988,1,0.7739544918524779,0.3385444999589047,-1.2288822089205351,0.7963302125110535,1,1,0.508796050605629,1.0,0.0,0.0,0
1.5903791001822831,0,-1.3266853503255784,0.6828562212494256,0.512082216187152,-0.9180512998916455,1,0,0.48941672176372386,1.0,0.0,0.0,0
2.067729689523962,0,0.010085458333184744,-0.3500789426221372,0.8232599362024017,0.7963302125110535,0,1,0.89690002321914,1.0,0.0,0.0,0
-0.4435494978822619,1,-1.0402344627558433,-0.3500789426221372,-1.2288822089205351,0.7963302125110535,1,0,-1.549204610788282,0.0,0.0,1.0,1
-0.21525138993624154,1,-1.2312017211356667,-0.00576722133161624,-1.2288822089205351,0.7963302125110535,1,0,1.4331200429111675,1.0,0.0,0.0,0
1.0300110170420513,1,-0.18088180004663856,-1.038702385203179,0.5991393754173152,-0.9180512998916455,0,0,-0.2043210462872471,0.0,0.0,1.0,0
0.38662544010326666,0,-0.18088180004663856,0.6828562212494256,0.9901512788899536,0.7963302125110535,1,1,0.24017333437189964,0.0,0.0,1.0,0
1.102651324115785,0,-1.2312017211356667,1.0271679425399465,0.7238454044747451,0.7963302125110535,1,1,0.4682639359689177,0.0,1.0,0.0,0
0.4488885604521813,0,-0.8492672043760201,-1.038702385203179,-1.2288822089205351,2.5107117249137523,0,1,-1.4773044871521985,1.0,0.0,0.0,0
-0.1944970164866033,1,-1.7086198670852248,-1.3830141064937,-1.2288822089205351,0.7963302125110535,1,0,-0.2794394793286049,1.0,0.0,0.0,0
1.496984419658911,1,0.10556908752309639,-1.038702385203179,0.4075959258329575,-0.9180512998916455,1,1,1.440631399908431,1.0,0.0,0.0,0
-0.1529882695873269,0,0.5829872334726547,-0.6943906639126581,-1.2288822089205351,0.7963302125110535,1,1,1.0310731312395878,0.0,0.0,1.0,0
0.07530983835869345,0,-0.7537835751861085,-0.00576722133161624,0.37854212734963866,-0.9180512998916455,0,1,-0.8734073979627406,1.0,0.0,0.0,0
0.2724763861302565,1,-0.9447508335659317,-0.6943906639126581,0.1622673898879544,-0.9180512998916455,0,0,-0.14231414123417682,1.0,0.0,0.0,1
-0.21525138993624154,1,-0.4673326876163735,1.3714796638304674,0.48863918519574173,0.7963302125110535,1,0,0.663064053293656,0.0,1.0,0.0,0
0.4385113737273622,1,0.3920199750928313,-0.3500789426221372,1.217883166950919,-0.9180512998916455,1,0,-1.5779983196254863,1.0,0.0,0.0,0
0.08568702508351256,0,2.683627075650711,0.3385444999589047,0.656871465015885,-0.9180512998916455,1,1,-0.9557111887162194,0.0,1.0,0.0,1
-1.0142947677473126,0,-0.18088180004663856,-1.3830141064937,-1.2288822089205351,-0.9180512998916455,1,0,-1.2094511778620938,1.0,0.0,0.0,0
-1.2737244358677904,0,-0.2763654292365502,0.6828562212494256,-1.2288822089205351,0.7963302125110535,1,0,-0.687105319541978,0.0,0.0,1.0,0
-0.651093232378644,0,-0.7537835751861085,-0.3500789426221372,0.3709168222539343,0.7963302125110535,0,1,-1.115394565783979,1.0,0.0,0.0,0
2.067729689523962,0,0.8694381210423896,-1.038702385203179,-1.2288822089205351,-0.9180512998916455,1,0,1.2040854849397473,0.0,0.0,1.0,1
0.8847304028945838,0,-0.6582999459961968,0.6828562212494256,-1.2288822089205351,-0.9180512998916455,0,1,-0.36499544728735966,0.0,0.0,1.0,0
-1.1699525686195993,1,-0.8492672043760201,1.0271679425399465,-1.2288822089205351,0.7963302125110535,1,1,-1.023067121997225,0.0,0.0,1.0,0
-1.1180666349955037,1,-0.6582999459961968,0.6828562212494256,1.1362177024795397,-0.9180512998916455,1,0,0.2201242914950923,1.0,0.0,0.0,0
0.15832733215724631,1,-0.08539817085672691,0.3385444999589047,0.8115633153354604,-0.9180512998916455,1,1,-1.5952757606949883,1.0,0.0,0.0,0
-0.8482597801502071,0,-0.3718490584264619,1.7157913851209883,0.7711284956337267,-0.9180512998916455,1,1,1.6273197449302372,1.0,0.0,0.0,0
-0.6407160456538249,1,1.0604053794222128,-0.3500789426221372,-1.2288822089205351,0.7963302125110535,0,1,1.4238209871168992,1.0,0.0,0.0,0
0.7602041621967545,0,-0.7537835751861085,-1.038702385203179,1.3569074621999142,0.7963302125110535,0,1,-0.612512792646285,0.0,1.0,0.0,0
0.8951075896194028,0,0.487503604282743,0.6828562212494256,-1.2288822089205351,0.7963302125110535,0,0,-0.7329220267461084,1.0,0.0,0.0,0
-2.1557853074774145,1,-0.9447508335659317,1.3714796638304674,0.3616052674331043,0.7963302125110535,1,0,-1.5484965132467114,0.0,1.0,0.0,0
-0.9727860208480363,1,-0.6582999459961968,-0.6943906639126581,0.7546982012599149,-0.9180512998916455,1,1,-0.525751478369527,1.0,0.0,0.0,0
-0.7652422863516541,0,-0.18088180004663856,-1.038702385203179,0.8150688002864652,-0.9180512998916455,1,0,-0.7626827915341258,1.0,0.0,0.0,0
-0.8482597801502071,0,-0.08539817085672691,1.0271679425399465,-1.2288822089205351,0.7963302125110535,0,0,-0.3556831917351422,0.0,0.0,1.0,0
